QueryId,QueryCtonten,Title,Tag,Link,Category,Author,Image
1,asian culture,The Korean Vegan Cookbook: Reflections and Recipes from Omma's Kitchen,asian recipes ancestral try proud zs metric cringeworthy innovations napa,https://www.amazon.com/Korean-Vegan-Cookbook-Reflections-Recipes/dp/0593084276/ref=sr_1_20?qid=1639357009&s=books&sr=1-20,"Cookbooks, Food & Wine","Joanne Lee Molinaro, ",https://m.media-amazon.com/images/I/81XEhFQdMVL._AC_UY218_.jpg
1,asian culture,Crying in H Mart: A Memoir,cruelty glimpse korean readable illness sadly foods maudlin classes octopus,https://www.amazon.com/Crying-Mart-Memoir-Michelle-Zauner/dp/0525657746/ref=sr_1_25?qid=1639355805&s=books&sr=1-25,Politics & Social Sciences,"Michelle Zauner, ",https://m.media-amazon.com/images/I/811Hq4sgpSL._AC_UY218_.jpg
1,asian culture,Crying in H Mart: A Memoir,korean cruelty readable illness maudlin sadly foods octopus tribute memoir,https://www.amazon.com/Crying-H-Mart-Memoir/dp/B08FMVVQGF/ref=sr_1_4?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-4&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Michelle Zauner, ",https://m.media-amazon.com/images/I/81gcQTXsBoL._AC_UY218_.jpg
1,asian culture,"Amazing Patterns: Adult Coloring Book, Stress Relieving Mandala Style Patterns",designs worse mandala offered errors markers printing relaxing border book,https://www.amazon.com/Amazing-Patterns-Coloring-Relieving-Mandala/dp/B08HGTT1D7/ref=sr_1_12?qid=1636073620&s=books&sr=1-12,Travel,"Coloring Book Kim, ",https://m.media-amazon.com/images/I/81oBIyH-kBL._AC_UY218_.jpg
1,asian culture,"Amazing Patterns: Adult Coloring Book, Stress Relieving Mandala Style Patterns",artwork lol errors liked mandala tearing precise markers pattern border,https://www.amazon.com/Amazing-Patterns-Coloring-Relieving-Mandala/dp/B08HGTT1D7/ref=sr_1_22?qid=1639356780&s=books&sr=1-22,Arts & Photography,"Coloring Book Kim, ",https://m.media-amazon.com/images/I/814OX2iTsXL._AC_UY218_.jpg
1,asian culture,The Korean Vegan Cookbook: Reflections and Recipes from Omma's Kitchen,hardcover vegan korean shabby haven supermarket chunks recipes spin scratched,https://www.amazon.com/Korean-Vegan-Cookbook-Reflections-Recipes/dp/0593084276/ref=sr_1_8?qid=1636074047&s=books&sr=1-8,"Cookbooks, Food & Wine","Joanne Lee Molinaro, ",https://m.media-amazon.com/images/I/81sphJyaRYL._AC_UY218_.jpg
1,asian culture,The Girl from the Sea: A Graphic Novel,,https://www.amazon.com/Girl-Sea-Molly-Knox-Ostertag/dp/1338540572/ref=sr_1_24?qid=1639358384&s=books&sr=1-24,LGBTQ+ Books,"Molly Knox Ostertag, ",https://m.media-amazon.com/images/I/71q4aVBcR6L._AC_UY218_.jpg
1,asian culture,Taste: My Life Through Food,recipes andouillette gruesome maybe goat index read culture included surf,https://www.amazon.com/Taste-My-Life-Through-Food/dp/1982168013/ref=sr_1_2?qid=1636074047&s=books&sr=1-2,"Cookbooks, Food & Wine","Stanley Tucci, ",https://m.media-amazon.com/images/I/71xPLm2FenL._AC_UY218_.jpg
1,asian culture,Taste: My Life Through Food,recipes andouillette gruesome maybe goat index read culture included surf,https://www.amazon.com/Taste-My-Life-Through-Food/dp/1982168013/ref=sr_1_9?qid=1636072434&s=books&sr=1-9,Biographies,"Stanley Tucci, ",https://m.media-amazon.com/images/I/71xPLm2FenL._AC_UY218_.jpg
1,asian culture,On Earth We're Briefly Gorgeous: A Novel,novel vuong average profundity agree compassionate sure immigrant raves uninvolving,https://www.amazon.com/Earth-Were-Briefly-Gorgeous-Novel/dp/0525562028/ref=sr_1_20?qid=1639358384&s=books&sr=1-20,LGBTQ+ Books,"Ocean Vuong, ",https://m.media-amazon.com/images/I/916T+6JVstL._AC_UY218_.jpg
2,long story,Never Split the Difference: Negotiating as if Your Life Depended on It,book wouldn return minutes tone maddeningly voss splitting resolution harvard,https://www.amazon.com/Never-Split-Difference-audiobook/dp/B01COR1GM2/ref=sr_1_20?qid=1639358116&s=books&sr=1-20,Business & Money,"Chris Voss, ",https://m.media-amazon.com/images/I/91avwVEBbZL._AC_UY218_.jpg
2,long story,The Last Flight: A Novel,flight average anyways barelli unrealistic plots kindle divorcing confirmed article,https://www.amazon.com/Last-Flight-Novel-Julie-Clark-ebook/dp/B083ZLK9PL/ref=sr_1_29?qid=1639358282&s=books&sr=1-29,"Mystery, Thriller & Suspense","Julie Clark, ",https://m.media-amazon.com/images/I/51j4N42wa4L._AC_UY218_.jpg
2,long story,Go the F**k to Sleep,reviews capitalize bedtime swearing unsurprisingly sure glad storybook children gutter,https://www.amazon.com/Go-F-Sleep-Adam-Mansbach/dp/1617750255/ref=sr_1_13?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-13&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Adam Mansbach, ",https://m.media-amazon.com/images/I/91ig3dTSFgL._AC_UY218_.jpg
2,long story,Go the F**k to Sleep,reviews capitalize bedtime swearing unsurprisingly sure glad storybook children gutter,https://www.amazon.com/Go-F-Sleep-Adam-Mansbach/dp/1617750255/ref=sr_1_25?qid=1639355894&s=books&sr=1-25,Parenting & Relationships,"Adam Mansbach, ",https://m.media-amazon.com/images/I/91ig3dTSFgL._AC_UY218_.jpg
2,long story,"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War",bomber immorality recounts theorists postscript agrees ready mafia oversimplification resilience,https://www.amazon.com/Bomber-Mafia-Temptation-Longest-Second/dp/0316296619/ref=sr_1_29?qid=1639355705&s=books&sr=1-29,History,"Malcolm Gladwell, ",https://m.media-amazon.com/images/I/511lXopfoLL._AC_UY218_.jpg
2,long story,All of the Marvels: A Journey to the Ends of the Biggest Story Ever Told,marvel apologising beginners agree 1940s reviewing suppositions offered indulgent unimpressive,https://www.amazon.com/All-Marvels-Journey-Biggest-Story/dp/0735222169/ref=sr_1_32?qid=1639356870&s=books&sr=1-32,Comics & Graphic Novels,"Douglas Wolk, ",https://m.media-amazon.com/images/I/71B5JhniaLS._AC_UY218_.jpg
2,long story,"Interesting Stories for Curious Kids: A Fascinating Collection of the Most Interesting, Unbelievable, and Craziest Stories on Earth!",nonfiction children lassie probably campfire enjoy errors factually reliance simplified,https://www.amazon.com/Interesting-Stories-Curious-Kids-Unbelievable/dp/1648450814/ref=sr_1_22?qid=1639355994&s=books&sr=1-22,Humor & Entertainment,"Bill O'Neill, ",https://m.media-amazon.com/images/I/71kzBHe1noL._AC_UY218_.jpg
2,long story,Cravings: All Together: Recipes to Love: A Cookbook,cookbook returning disliked children esthetically tomorrow definitely indulgent coffee stories,https://www.amazon.com/Cravings-Together-Recipes-Love-Cookbook/dp/0593135423/ref=sr_1_3?qid=1636074047&s=books&sr=1-3,"Cookbooks, Food & Wine","Chrissy Teigen, ",https://m.media-amazon.com/images/I/91YV+p6-f0L._AC_UY218_.jpg
2,long story,The Boys: A Memoir of Hollywood and Family,book grapefruit honest received tranya especially percent ben raccoon indulge,https://www.amazon.com/Boys-Memoir-Hollywood-Family/dp/006306524X/ref=sr_1_21?qid=1639355508&s=books&sr=1-21,Biographies,"Ron Howard, ",https://m.media-amazon.com/images/I/91uW0MrQtwL._AC_UY218_.jpg
2,long story,Why We Sleep: Unlocking the Power of Sleep and Dreams,sleep received undergrad anecdotes rogan quality mechanisms symptoms grrrrrrrr kindle,https://www.amazon.com/Why-We-Sleep-Unlocking-Dreams/dp/1501144324/ref=sr_1_32?qid=1639358031&s=books&sr=1-32,Medical Books,"Matthew Walker PhD, ",https://m.media-amazon.com/images/I/81wF2SB0YSL._AC_UY218_.jpg
3,mystery story,"Murder Most Puzzling: 20 Mysterious Cases to Solve (Murder Mystery Game, Adult Board Games, Mystery Games for Adults)",illustrations lepidopterology egyptian discover maybe concealed story cost household frustration,https://www.amazon.com/Murder-Most-Puzzling-Mysterious-Cases/dp/1452171602/ref=sr_1_31?qid=1639358282&s=books&sr=1-31,"Mystery, Thriller & Suspense","Stephanie von Reiswitz, ",https://m.media-amazon.com/images/I/91BLYNjIBwL._AC_UY218_.jpg
3,mystery story,"Interesting Stories for Curious Kids: A Fascinating Collection of the Most Interesting, Unbelievable, and Craziest Stories on Earth!",nonfiction children lassie probably campfire enjoy errors factually reliance simplified,https://www.amazon.com/Interesting-Stories-Curious-Kids-Unbelievable/dp/1648450814/ref=sr_1_22?qid=1639355994&s=books&sr=1-22,Humor & Entertainment,"Bill O'Neill, ",https://m.media-amazon.com/images/I/71kzBHe1noL._AC_UY218_.jpg
3,mystery story,The Man Who Died Twice: A Thursday Murder Club Mystery,reading osman improbable especially condescending netgalley intrigue sigh savor did,https://www.amazon.com/Man-Who-Died-Twice-Thursday/dp/1984880993/ref=sr_1_17?qid=1639358282&s=books&sr=1-17,"Mystery, Thriller & Suspense","Richard Osman, ",https://m.media-amazon.com/images/I/71iwl5n1iEL._AC_UY218_.jpg
3,mystery story,Dear Santa: A Novel,santa ebook received suspense wishes lindy actual exercise ordering story,https://www.amazon.com/Dear-Santa-Novel-Debbie-Macomber/dp/1984818813/ref=sr_1_14?qid=1636075508&s=books&sr=1-14,Romance,"Debbie Macomber, ",https://m.media-amazon.com/images/I/81MkKf-30EL._AC_UY218_.jpg
3,mystery story,The Stranger in the Lifeboat: A Novel,,https://www.amazon.com/Stranger-Lifeboat-Novel-Mitch-Albom/dp/006288834X/ref=sr_1_1?qid=1636074427&qsid=134-7630899-3105159&s=books&sr=1-1&sres=006288834X%2C1878424319%2C0063080281%2C1684512719%2C1250784093%2C080241270X%2C078522419X%2C0736985204%2C0593299213%2C1400215587%2C1984801252%2C0593239199%2C1945796065%2C0062894471%2C1585429139%2C0063046644,Religion & Spirituality,"Mitch Albom, ",https://m.media-amazon.com/images/I/71rDThWVwES._AC_UY218_.jpg
3,mystery story,The Stranger in the Lifeboat: A Novel,,https://www.amazon.com/Stranger-Lifeboat-Novel-Mitch-Albom/dp/006288834X/ref=sr_1_4?qid=1636072681&qsid=140-8072226-5087463&s=books&sr=1-4&sres=0735222355%2C0786967293%2C0385546025%2C006288834X%2C1501110365%2C198217367X%2C1101885688%2C1538728621%2C1982168439%2C1250220254%2C1501171348%2C1501161938%2C1984818503%2C198215487X%2C0593160290%2C1684512719,Literature & Fiction,"Mitch Albom, ",https://m.media-amazon.com/images/I/71rDThWVwES._AC_UY218_.jpg
3,mystery story,Dear Santa: A Novel,santa ebook lucked suspense lindy returns create ordering just exercise,https://www.amazon.com/Dear-Santa-Novel-Debbie-Macomber/dp/1984818813/ref=sr_1_31?qid=1639358491&s=books&sr=1-31,Romance,"Debbie Macomber, ",https://m.media-amazon.com/images/I/81MkKf-30EL._AC_UY218_.jpg
3,mystery story,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,spying biography macintyre overwhelming plots refund offensive incomprehensible interesting addition,https://www.amazon.com/Spy-Traitor-Greatest-Espionage-Story/dp/1101904216/ref=sr_1_27?qid=1639355705&s=books&sr=1-27,History,"Ben Macintyre, ",https://m.media-amazon.com/images/I/A1+ZZtoikDL._AC_UY218_.jpg
3,mystery story,"The Ultimate Bathroom Reader: Interesting Stories, Fun Facts and Just Crazy Weird Stuff to Keep You Entertained on the Throne! (Perfect Gag Gift)",printing thunderbox brs hospice quizzes read scatterings definitely gathering worth,https://www.amazon.com/Ultimate-Bathroom-Reader-Interesting-Entertained/dp/1648450806/ref=sr_1_25?qid=1639355994&s=books&sr=1-25,Humor & Entertainment,"Bill O'Neill, ",https://m.media-amazon.com/images/I/71lRL0WZFUL._AC_UY218_.jpg
3,mystery story,"I Remember That!: Captivating Stories, Interesting Facts and Fun Trivia for Seniors",book disappointing depression recipes older boring needs priced just forward,https://www.amazon.com/Remember-That-Captivating-Stories-Interesting/dp/1648450784/ref=sr_1_23?qid=1639355894&s=books&sr=1-23,Parenting & Relationships,"Bill O'Neill, ",https://m.media-amazon.com/images/I/71HBdcUw-4S._AC_UY218_.jpg
4,children education,Teach Your Child to Read in 100 Easy Lessons,literacy unprofessional bought exercises parent maybe consistent phonics orthography literally,https://www.amazon.com/Teach-Your-Child-Read-Lessons/dp/0671631985/ref=sr_1_11?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-11&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Siegfried Engelmann, Phyllis Haddox, ",https://m.media-amazon.com/images/I/719ImsycmSL._AC_UY218_.jpg
4,children education,Teach Your Child to Read in 100 Easy Lessons,literacy unprofessional bought exercises parent maybe consistent phonics orthography literally,https://www.amazon.com/Teach-Your-Child-Read-Lessons/dp/0671631985/ref=sr_1_12?qid=1636074368&qsid=134-2432980-7313567&s=books&sr=1-12&sres=1641526270%2C0545231493%2C1338233580%2C1119787343%2C0323358411%2C1951287134%2C1686456964%2C9388369882%2CB08XLLF3PG%2C031075013X%2C1457312190%2C0671631985%2C0310708257%2C0525570446%2C1506266258%2C0545231515,Education & Teaching,"Siegfried Engelmann, Phyllis Haddox, ",https://m.media-amazon.com/images/I/719ImsycmSL._AC_UY218_.jpg
4,children education,Teach Your Child to Read in 100 Easy Lessons,literacy unprofessional bought exercises parent maybe consistent phonics ironically orthography,https://www.amazon.com/Teach-Your-Child-Read-Lessons/dp/0671631985/ref=sr_1_24?qid=1639357337&s=books&sr=1-24,Education & Teaching,"Siegfried Engelmann, Phyllis Haddox, ",https://m.media-amazon.com/images/I/719ImsycmSL._AC_UY218_.jpg
4,children education,Teach Your Child to Read in 100 Easy Lessons,literacy unprofessional bought exercises parent maybe consistent phonics ironically orthography,https://www.amazon.com/Teach-Your-Child-Read-Lessons/dp/0671631985/ref=sr_1_32?qid=1639355894&s=books&sr=1-32,Parenting & Relationships,"Siegfried Engelmann, Phyllis Haddox, ",https://m.media-amazon.com/images/I/719ImsycmSL._AC_UY218_.jpg
4,children education,All Boys Aren't Blue: A Memoir-Manifesto,pornography saddened constant available young instructions especially passage unconscionable teachers,https://www.amazon.com/All-Boys-Arent-Blue-Memoir-Manifesto/dp/0374312710/ref=sr_1_28?qid=1639358384&s=books&sr=1-28,LGBTQ+ Books,"George M. Johnson, ",https://m.media-amazon.com/images/I/91b89v4B3ZL._AC_UY218_.jpg
4,children education,Baby University Board Book Set: A Science for Toddlers Board Book Set (Science Gifts for Kids) (Baby University Board Book Sets),books preschoolers probably orbitals uninspiring differentiating goodnight send supplement relativity,https://www.amazon.com/Baby-University-Four-Book-Chris-Ferrie/dp/149267043X/ref=sr_1_24?qid=1639357108&s=books&sr=1-24,Science & Math,"Chris Ferrie, ",https://m.media-amazon.com/images/I/81ToF78jVVL._AC_UY218_.jpg
4,children education,Baby University Board Book Set: A Science for Toddlers Board Book Set (Science Gifts for Kids) (Baby University Board Book Sets),books preschoolers probably orbitals uninspiring differentiating goodnight send supplement relativity,https://www.amazon.com/Baby-University-Four-Book-Chris-Ferrie/dp/149267043X/ref=sr_1_9?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-9&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Chris Ferrie, ",https://m.media-amazon.com/images/I/81qF9AnagCL._AC_UY218_.jpg
4,children education,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,neuroscience unprofessional children verge agree method lifeline sold metaphor kazdin,https://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/ref=sr_1_13?qid=1636075001&s=books&sr=1-13,Medical Books,"Daniel J. Siegel, Tina Payne Bryson, ",https://m.media-amazon.com/images/I/81e45n+1c8L._AC_UY218_.jpg
4,children education,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,neuroscience unprofessional children verge agree method lifeline sold metaphor kazdin,https://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/ref=sr_1_18?qid=1639358031&s=books&sr=1-18,Medical Books,"Daniel J. Siegel, Tina Payne Bryson, ",https://m.media-amazon.com/images/I/61CaUEPpF3L._AC_UY218_.jpg
4,children education,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,neuroscience unprofessional children verge agree method lifeline sold metaphor kazdin,https://www.amazon.com/Whole-Brain-Child-Revolutionary-Strategies-Developing/dp/0553386697/ref=sr_1_9?qid=1636073138&qsid=137-6033949-7416027&s=books&sr=1-9&sres=1612680178%2C080241270X%2C0692927999%2C0761187480%2C1250223180%2C1585429139%2C1400226759%2C0894864025%2C0553386697%2C1626251703%2C0671631985%2C0593192095%2C1617750255%2C1684033888%2C164152166X%2C0553447718,Parenting & Relationships,"Daniel J. Siegel, Tina Payne Bryson, ",https://m.media-amazon.com/images/I/81e45n+1c8L._AC_UY218_.jpg
5,artificial intelligence,The Age of AI: And Our Human Future,ai disappointingly inequality 29th moderation register expenses huttenlocher newsweek geopolitical,https://www.amazon.com/Age-I-Our-Human-Future/dp/0316273805/ref=sr_1_20?qid=1639356662&s=books&sr=1-20,Computers & Technology,"Eric Schmidt, Henry A Kissinger, ",https://m.media-amazon.com/images/I/61-nVXl616L._AC_UY218_.jpg
5,artificial intelligence,AI 2041: Ten Visions for Our Future,ai disenfranchised rare playlists dalits biometrics refund fictional hikvision suggests,https://www.amazon.com/AI-2041-Ten-Visions-Future/dp/B08SFL53HL/ref=sr_1_16?qid=1636073710&qsid=130-2120969-7777240&s=books&sr=1-16&sres=0984782850%2C1591846447%2C0545231515%2C1119473861%2C1449373321%2C1441303251%2C197472591X%2C1593279280%2C1683833988%2C1260454037%2C1542023343%2C1647225116%2C0578973839%2C0593087747%2C1119790026%2C059323829X,Computers & Technology,"Kai-Fu Lee, ",https://m.media-amazon.com/images/I/61GA1fTwZFL._AC_UY218_.jpg
5,artificial intelligence,Getting to Yes: Negotiating Agreement Without Giving In,negotiation useless wife adversarial isbn principled particularly takeaways sure transitions,https://www.amazon.com/Getting-Yes-Negotiating-Agreement-Without/dp/0143118757/ref=sr_1_9?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-9&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Roger Fisher, ",https://m.media-amazon.com/images/I/61loIAdnWxL._AC_UY218_.jpg
5,artificial intelligence,Getting to Yes: Negotiating Agreement Without Giving In,negotiation useless wife adversarial isbn principled particularly takeaways sure transitions,https://www.amazon.com/Getting-Yes-Negotiating-Agreement-Without/dp/0143118757/ref=sr_1_17?qid=1639358583&s=books&sr=1-17,Law,"Roger Fisher, ",https://m.media-amazon.com/images/I/61loIAdnWxL._AC_UY218_.jpg
5,artificial intelligence,Start with Why: How Great Leaders Inspire Everyone to Take Action,ted concept insanely read weaknesses costco repeats excruciating civil basis,https://www.amazon.com/Start-with-Why-Simon-Sinek-audiobook/dp/B074VF6ZLM/ref=sr_1_2?qid=1636073710&qsid=130-2120969-7777240&s=books&sr=1-2&sres=0984782850%2C1591846447%2C0545231515%2C1119473861%2C1449373321%2C1441303251%2C197472591X%2C1593279280%2C1683833988%2C1260454037%2C1542023343%2C1647225116%2C0578973839%2C0593087747%2C1119790026%2C059323829X,Computers & Technology,"Simon Sinek, ",https://m.media-amazon.com/images/I/71tQ6jq5-ZL._AC_UY218_.jpg
5,artificial intelligence,Start with Why: How Great Leaders Inspire Everyone to Take Action,ted concept insanely read weaknesses costco repeats excruciating civil basis,https://www.amazon.com/Start-with-Why-Simon-Sinek-audiobook/dp/B074VF6ZLM/ref=sr_1_32?qid=1639358116&s=books&sr=1-32,Business & Money,"Simon Sinek, ",https://m.media-amazon.com/images/I/71tQ6jq5-ZL._AC_UY218_.jpg
5,artificial intelligence,The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student,sections agree author feedback anyways conditional powerscore thoroughness lsat 30th,https://www.amazon.com/LSAT-Trainer-Remarkable-Self-Study-Self-Driven/dp/0989081532/ref=sr_1_3?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-3&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Mike Kim, ",https://m.media-amazon.com/images/I/61cc6p+agIL._AC_UY218_.jpg
5,artificial intelligence,Think Again: The Power of Knowing What You Don't Know,book pseudoscientific conservative adam wharton assumptions rethink cleanse add climate,https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=sr_1_16?qid=1636074194&s=books&sr=1-16,Science & Math,"Adam Grant, ",https://m.media-amazon.com/images/I/71tHmRxhU5S._AC_UY218_.jpg
5,artificial intelligence,Think Again: The Power of Knowing What You Don't Know,book pseudoscientific conservative adam wharton assumptions rethink cleanse add climate,https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=sr_1_13?qid=1636075088&s=books&sr=1-13,Business & Money,"Adam Grant, ",https://m.media-amazon.com/images/I/71tHmRxhU5S._AC_UY218_.jpg
5,artificial intelligence,"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming",python necessarly fluff concepts bought reading maybe crafting firmware newcomers,https://www.amazon.com/Python-Crash-Course-2nd-Edition/dp/1593279280/ref=sr_1_25?qid=1639356662&s=books&sr=1-25,Computers & Technology,"Eric Matthes, ",https://m.media-amazon.com/images/I/71NUZ+rHN2L._AC_UY218_.jpg
6,success story,The Mountain Is You: Transforming Self-Sabotage Into Self-Mastery,writer gently wellness insanely dangers tutu contradict recommends successes relationships,https://www.amazon.com/Mountain-You-Transforming-Self-Sabotage-Self-Mastery/dp/1949759229/ref=sr_1_9?qid=1636074915&qsid=130-6531144-8006423&s=books&sr=1-9&sres=0735211299%2C125083239X%2C1982195444%2C0062976583%2C1878424319%2C0140280197%2C0593329910%2C0063080281%2C1949759229%2C1401962122%2C1250784093%2C0062457713%2C1501194801%2C080241270X%2C1984877925%2C1250223180,Self-Help,"Brianna Wiest, ",https://m.media-amazon.com/images/I/71e28icYkIL._AC_UY218_.jpg
6,success story,Twelve and a Half: Leveraging the Emotional Ingredients Necessary for Business Success,books ad skip introvert core scam gv hashtag preach fluff,https://www.amazon.com/Twelve-Half-Leveraging-Emotional-Necessary/dp/B08PHBJ4MM/ref=sr_1_24?qid=1639356662&s=books&sr=1-24,Computers & Technology,"Gary Vaynerchuk, ",https://m.media-amazon.com/images/I/81+ME70CgfL._AC_UY218_.jpg
6,success story,"You are an Amazing Girl: A Collection of Inspiring Stories about Courage, Friendship, Inner Strength and Self-Confidence",book nicely appalling misogynistic confidence messaging promotes bothered little girls,https://www.amazon.com/You-are-Amazing-Girl-Self-Confidence/dp/B09LB1QFP6/ref=sr_1_22?qid=1639357431&s=books&sr=1-22,Religion & Spirituality,"Nadia Ross, Special Art Stories, ",https://m.media-amazon.com/images/I/716+LlpqjoL._AC_UY218_.jpg
